Year,Grade_Level,Assessment,Program,Board,Sex,Adaptation,IPP,Exemption,Eligible,Math_Score,Math_Level
2017-18,6,M,English,HRSB,M,,,,Yes,419.89,Level 2
2017-18,6,M,English,CBVRSB,M,,,,Yes,505.66,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,506.64,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,506.71,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,329.05,Level 1
2017-18,6,M,English,HRSB,F,,,,Yes,489.86,Level 3
2017-18,6,M,English,HRSB,F,Yes,,,Yes,395.72,Level 2
2017-18,6,M,French Imm,HRSB,F,,,,Yes,507.98,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,415.48,Level 2
2017-18,6,M,English,HRSB,F,,,,Yes,426.45,Level 2
2017-18,6,M,English,HRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,English,SRSB,M,,,,Yes,345.5,Level 1
2017-18,6,M,English,AVRSB,M,,,,Yes,489.42,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,609,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,489.64,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,400.22,Level 2
2017-18,6,M,English,CCRSB,F,,,,Yes,596.09,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,358.9,Level 1
2017-18,6,M,French Imm,HRSB,F,,,,Yes,528.61,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,486.84,Level 3
2017-18,6,M,English,HRSB,F,Yes,,,Yes,566.57,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,568.89,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,569.87,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,416.61,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,467.08,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,380.86,Level 2
2017-18,6,M,English,HRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,English,CCRSB,F,,,,Yes,530.67,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,419.29,Level 2
2017-18,6,M,French Imm,CCRSB,M,,,,Yes,595.49,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,528.28,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,229.94,Level 1
2017-18,6,M,English,AVRSB,M,,,,Yes,464.6,Level 3
2017-18,6,M,English,SRSB,M,Yes,,,Yes,345.6,Level 1
2017-18,6,M,English,SRSB,M,,,,Yes,557.38,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,481.47,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,468.96,Level 3
2017-18,6,M,English,HRSB,M,,,Yes,No,,Did not participate
2017-18,6,M,English,CCRSB,F,,,,Yes,527.91,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,264.27,Level 1
2017-18,6,M,English,CBVRSB,M,,,,Yes,341.14,Level 1
2017-18,6,M,English,CCRSB,M,,,,Yes,551.34,Level 3
2017-18,6,M,English,CBVRSB,M,,,,Yes,588.25,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,615.73,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,563.58,Level 3
2017-18,6,M,English,AVRSB,F,,,,Yes,418.72,Level 2
2017-18,6,M,French Imm,HRSB,F,,,,Yes,649.8,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,578.15,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,426.35,Level 2
2017-18,6,M,French Imm,SRSB,F,,,,Yes,493.01,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,630.72,Level 4
2017-18,6,M,English,CCRSB,M,,,,Yes,472.97,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,464.19,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,366.53,Level 1
2017-18,6,M,English,HRSB,F,,,,Yes,465.28,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,413.16,Level 2
2017-18,6,M,English,SSRSB,F,Yes,,,Yes,536.45,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,596.88,Level 3
2017-18,6,M,French Imm,CCRSB,F,,,,Yes,644.59,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,617.54,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,363.32,Level 1
2017-18,6,M,English,SSRSB,M,,,,Yes,521.66,Level 3
2017-18,6,M,English,SSRSB,M,,,Yes,No,,Did not participate
2017-18,6,M,English,CCRSB,M,,,,Yes,492.79,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,455.16,Level 3
2017-18,6,M,English,CBVRSB,M,,,,Yes,430.56,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,514.56,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,646.27,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,647.46,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,476,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,592.2,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,682.05,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,599.61,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,374.41,Level 2
2017-18,6,M,English,AVRSB,M,,,,Yes,589.2,Level 3
2017-18,6,M,English,AVRSB,F,,Yes,,No,,Did not participate
2017-18,6,M,English,HRSB,F,,Yes,,No,,Did not participate
2017-18,6,M,English,CCRSB,F,,,,Yes,457.24,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,609.97,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,579.3,Level 3
2017-18,6,M,English,SRSB,F,,,,Yes,429.99,Level 2
2017-18,6,M,English,CCRSB,M,,,,Yes,468.79,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,639.95,Level 4
2017-18,6,M,English,AVRSB,M,,,,Yes,664.82,Level 4
2017-18,6,M,CSAP,CSAP,F,,,,Yes,463.55,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,472.29,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,623.32,Level 3
2017-18,6,M,English,SSRSB,M,,,,Yes,533.02,Level 3
2017-18,6,M,English,SSRSB,F,,,,Yes,466.35,Level 3
2017-18,6,M,English,SSRSB,M,,,,Yes,354.39,Level 1
2017-18,6,M,English,CCRSB,M,,,,Yes,542.77,Level 3
2017-18,6,M,English,SSRSB,M,,,,Yes,377.76,Level 2
2017-18,6,M,English,SSRSB,M,,,,Yes,527.65,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,474.78,Level 3
2017-18,6,M,English,SSRSB,F,Yes,,,Yes,418.99,Level 2
2017-18,6,M,English,AVRSB,F,,,,Yes,463.77,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,425.83,Level 2
2017-18,6,M,English,CCRSB,M,,,,Yes,538.11,Level 3
2017-18,6,M,English,SSRSB,F,,,,Yes,352.59,Level 1
2017-18,6,M,English,AVRSB,F,,,,Yes,383.51,Level 2
2017-18,6,M,English,CCRSB,F,,Yes,,No,,Did not participate
2017-18,6,M,English,HRSB,M,,,,Yes,708.81,Level 4
2017-18,6,M,French Imm,HRSB,F,,,,Yes,460.02,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,565.85,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,385.66,Level 2
2017-18,6,M,English,HRSB,F,,Yes,,No,,Did not participate
2017-18,6,M,English,CCRSB,M,,,,Yes,512.55,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,310.41,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,373.74,Level 1
2017-18,6,M,English,SSRSB,F,,,,Yes,702,Level 4
2017-18,6,M,English,AVRSB,M,,,,Yes,554.6,Level 3
2017-18,6,M,English,CBVRSB,F,,,,Yes,570.75,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,603.23,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,373.94,Level 2
2017-18,6,M,English,SRSB,F,,,,Yes,477.44,Level 3
2017-18,6,M,English,SRSB,M,,,,Yes,401.39,Level 2
2017-18,6,M,English,CCRSB,F,,,,Yes,337.42,Level 1
2017-18,6,M,English,SSRSB,M,,,,Yes,372.15,Level 1
2017-18,6,M,French Imm,AVRSB,F,,,,Yes,552.67,Level 3
2017-18,6,M,French Imm,AVRSB,M,,,,Yes,625.19,Level 3
2017-18,6,M,English,SSRSB,M,,,,Yes,342.89,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,522.89,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,538.23,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,554.95,Level 3
2017-18,6,M,English,AVRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,English,CCRSB,M,,,,Yes,560.78,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,510.62,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,325.75,Level 1
2017-18,6,M,French Imm,CCRSB,F,,,,Yes,437.44,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,741.48,Level 4
2017-18,6,M,French Imm,HRSB,F,,,,Yes,640.48,Level 4
2017-18,6,M,French Imm,HRSB,F,,,,Yes,442.84,Level 2
2017-18,6,M,English,SSRSB,F,,,,Yes,447.39,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,618.39,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,496.09,Level 3
2017-18,6,M,French Imm,TCRSB,M,,,,Yes,462.18,Level 3
2017-18,6,M,English,CBVRSB,M,,,,Yes,607.61,Level 3
2017-18,6,M,English,CBVRSB,F,Yes,,,Yes,598.35,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,541.42,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,588.56,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,328.56,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,272.48,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,697.4,Level 4
2017-18,6,M,English,CCRSB,F,,,,Yes,358.72,Level 1
2017-18,6,M,CSAP,CSAP,M,,,,Yes,514.54,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,503.47,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,367.44,Level 1
2017-18,6,M,English,CBVRSB,M,,,,Yes,566.6,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,716.21,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,421.92,Level 2
2017-18,6,M,CSAP,CSAP,M,,,,Yes,276.43,Level 1
2017-18,6,M,English,CCRSB,F,,,,Yes,513.24,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,589.03,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,570.78,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,535.32,Level 3
2017-18,6,M,English,AVRSB,F,,,,Yes,417.07,Level 2
2017-18,6,M,English,AVRSB,M,Yes,,,Yes,519.14,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,561.05,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,595.45,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,282.86,Level 1
2017-18,6,M,English,AVRSB,M,Yes,,,Yes,450.57,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,594.6,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,557.29,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,425.74,Level 2
2017-18,6,M,English,HRSB,F,,,,Yes,458.22,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,474.05,Level 3
2017-18,6,M,English,SRSB,F,,,,Yes,723.44,Level 4
2017-18,6,M,CSAP,CSAP,F,,,,Yes,571.09,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,346.09,Level 1
2017-18,6,M,English,HRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,English,CBVRSB,M,,,,Yes,315.75,Level 1
2017-18,6,M,English,SRSB,M,Yes,,,Yes,391.43,Level 2
2017-18,6,M,English,CBVRSB,F,,,,Yes,397.3,Level 2
2017-18,6,M,English,AVRSB,M,,,,Yes,577.38,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,431.28,Level 2
2017-18,6,M,English,HRSB,F,,,,Yes,475.84,Level 3
2017-18,6,M,English,SSRSB,M,,,,Yes,599.57,Level 3
2017-18,6,M,English,SRSB,F,,,,Yes,426.19,Level 2
2017-18,6,M,French Imm,HRSB,M,,,,Yes,471.64,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,468.21,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,561.16,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,432.32,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,618.76,Level 3
2017-18,6,M,English,AVRSB,F,,,,Yes,628.46,Level 4
2017-18,6,M,English,TCRSB,M,,,,Yes,690.44,Level 4
2017-18,6,M,English,CCRSB,M,,,,Yes,554.65,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,592.71,Level 3
2017-18,6,M,English,CBVRSB,M,,,,Yes,658.05,Level 4
2017-18,6,M,English,CBVRSB,M,,,,Yes,340.76,Level 1
2017-18,6,M,English,HRSB,M,Yes,,,Yes,236.93,Level 1
2017-18,6,M,English,HRSB,F,,,,Yes,404.27,Level 2
2017-18,6,M,English,HRSB,M,Yes,,,Yes,416.56,Level 2
2017-18,6,M,English,HRSB,M,Yes,,,Yes,518.34,Level 3
2017-18,6,M,English,CBVRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,English,HRSB,M,,,,Yes,449.67,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,571.34,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,494.14,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,618.21,Level 3
2017-18,6,M,English,AVRSB,F,,,,Yes,466.63,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,493.94,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,432.48,Level 2
2017-18,6,M,English,HRSB,F,,,,Yes,297.89,Level 1
2017-18,6,M,French Imm,HRSB,F,,,,Yes,492.33,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,545.29,Level 3
2017-18,6,M,French Imm,SSRSB,F,,,,Yes,400.32,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,411.63,Level 2
2017-18,6,M,English,AVRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,English,CBVRSB,F,,,,Yes,453.86,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,694.15,Level 4
2017-18,6,M,English,AVRSB,M,,,,Yes,401.85,Level 2
2017-18,6,M,French Imm,HRSB,M,,,,Yes,480.2,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,598.84,Level 3
2017-18,6,M,English,CBVRSB,M,,,,Yes,584.87,Level 3
2017-18,6,M,English,TCRSB,F,Yes,,,Yes,283.74,Level 1
2017-18,6,M,English,SRSB,M,,,,Yes,561.91,Level 3
2017-18,6,M,English,SRSB,F,,,,Yes,615.64,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,425.08,Level 2
2017-18,6,M,English,AVRSB,M,,,,Yes,542.32,Level 3
2017-18,6,M,English,SSRSB,F,,,,Yes,327.52,Level 1
2017-18,6,M,English,CBVRSB,F,,,,Yes,468.43,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,351.1,Level 1
2017-18,6,M,English,TCRSB,M,Yes,,,Yes,446.83,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,470.41,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,476.62,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,539.68,Level 3
2017-18,6,M,English,CBVRSB,M,,,,Yes,542.4,Level 3
2017-18,6,M,English,AVRSB,M,Yes,,,Yes,463.28,Level 3
2017-18,6,M,English,CBVRSB,M,Yes,,,Yes,392.98,Level 2
2017-18,6,M,English,CBVRSB,M,,,,Yes,679.77,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,578.94,Level 3
2017-18,6,M,English,AVRSB,F,,,,Yes,367.34,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,670.43,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,391.59,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,576.65,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,686.13,Level 4
2017-18,6,M,French Imm,HRSB,F,,,,Yes,514.16,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,336.11,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,555.82,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,551.94,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,654.27,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,706.98,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,521.63,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,456.05,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,654.3,Level 4
2017-18,6,M,French Imm,HRSB,F,,,,Yes,459.73,Level 3
2017-18,6,M,CSAP,CSAP,F,,,,Yes,472.3,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,318.55,Level 1
2017-18,6,M,English,HRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,English,AVRSB,F,Yes,,,Yes,477.27,Level 3
2017-18,6,M,English,TCRSB,F,,,,Yes,575.08,Level 3
2017-18,6,M,CSAP,CSAP,F,,,,Yes,434.03,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,727.28,Level 4
2017-18,6,M,English,CCRSB,M,,,,Yes,577.15,Level 3
2017-18,6,M,English,HRSB,M,,,Yes,No,,Did not participate
2017-18,6,M,English,HRSB,F,,,,Yes,563.14,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,571.87,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,613.41,Level 3
2017-18,6,M,CSAP,CSAP,F,,,,Yes,479.52,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,439.94,Level 2
2017-18,6,M,French Imm,HRSB,M,,,,Yes,486.44,Level 3
2017-18,6,M,English,CBVRSB,F,,,,Yes,349.28,Level 1
2017-18,6,M,English,CBVRSB,F,,,,Yes,625.14,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,606.35,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,584.93,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,495.76,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,565.54,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,444.08,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,520.4,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,358.1,Level 1
2017-18,6,M,English,HRSB,F,,,,Yes,709.85,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,495.86,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,678.89,Level 4
2017-18,6,M,English,CCRSB,M,,,,Yes,649.32,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,462.9,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,245.98,Level 1
2017-18,6,M,English,AVRSB,F,,,,Yes,421.42,Level 2
2017-18,6,M,English,SRSB,M,Yes,,,Yes,470.24,Level 3
2017-18,6,M,English,SRSB,M,Yes,,,Yes,491.28,Level 3
2017-18,6,M,CSAP,CSAP,M,,,,Yes,540.7,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,491.93,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,378.21,Level 2
2017-18,6,M,English,CBVRSB,M,,,,Yes,324.5,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,514.91,Level 3
2017-18,6,M,English,CCRSB,M,Yes,,,Yes,531.94,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,724.23,Level 4
2017-18,6,M,English,AVRSB,F,,,,Yes,445.88,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,517.24,Level 3
2017-18,6,M,English,CCRSB,M,Yes,,,Yes,547.56,Level 3
2017-18,6,M,English,SSRSB,M,,,,Yes,628.78,Level 4
2017-18,6,M,English,AVRSB,M,,,,Yes,245.34,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,664.96,Level 4
2017-18,6,M,English,CBVRSB,F,,,,Yes,456.35,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,443.37,Level 3
2017-18,6,M,English,HRSB,F,Yes,,,Yes,348.31,Level 1
2017-18,6,M,English,CCRSB,M,,,,Yes,680.83,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,542.71,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,651.63,Level 4
2017-18,6,M,English,SSRSB,F,,,,Yes,667.13,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,698.04,Level 4
2017-18,6,M,English,HRSB,F,Yes,,,Yes,441.47,Level 2
2017-18,6,M,English,HRSB,M,Yes,,,Yes,444.79,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,471.79,Level 3
2017-18,6,M,English,AVRSB,F,,,,Yes,644.75,Level 4
2017-18,6,M,English,TCRSB,F,,,,Yes,550.04,Level 3
2017-18,6,M,English,SSRSB,F,,,,Yes,597.45,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,376.77,Level 2
2017-18,6,M,English,SSRSB,F,,Yes,,No,,Did not participate
2017-18,6,M,English,HRSB,M,,,,Yes,680.95,Level 4
2017-18,6,M,English,HRSB,M,Yes,,,Yes,332.29,Level 1
2017-18,6,M,English,HRSB,F,,,,Yes,362.53,Level 1
2017-18,6,M,English,HRSB,F,,,,Yes,632.08,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,716.72,Level 4
2017-18,6,M,English,CCRSB,F,,,,Yes,610.8,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,554.16,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,685.51,Level 4
2017-18,6,M,English,HRSB,M,Yes,,,Yes,430.91,Level 2
2017-18,6,M,English,CCRSB,M,,,,Yes,339.44,Level 1
2017-18,6,M,English,CCRSB,F,,,,Yes,490.09,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,431.81,Level 2
2017-18,6,M,English,HRSB,M,,,,Yes,654.8,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,538.27,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,593.32,Level 3
2017-18,6,M,French Imm,HRSB,F,,,,Yes,581.6,Level 3
2017-18,6,M,English,SSRSB,M,,,,Yes,677.6,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,532.99,Level 3
2017-18,6,M,English,AVRSB,M,Yes,,,Yes,467.36,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,593.96,Level 3
2017-18,6,M,English,SSRSB,F,,,,Yes,593.37,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,447,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,504.83,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,593.22,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,502.7,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,663.56,Level 4
2017-18,6,M,English,HRSB,M,,,,Yes,557.15,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,580.5,Level 3
2017-18,6,M,English,AVRSB,F,,,,Yes,458.36,Level 3
2017-18,6,M,French Imm,HRSB,M,,,,Yes,701.34,Level 4
2017-18,6,M,French Imm,HRSB,M,,,,Yes,568.9,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,499.62,Level 3
2017-18,6,M,French Imm,SRSB,M,,,,Yes,600.96,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,336.86,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,444.89,Level 3
2017-18,6,M,CSAP,CSAP,M,Yes,,,Yes,411.03,Level 2
2017-18,6,M,English,HRSB,F,,,,Yes,540.35,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,499.19,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,345.81,Level 1
2017-18,6,M,English,TCRSB,M,,,,Yes,691.27,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,648.47,Level 4
2017-18,6,M,English,HRSB,M,Yes,Yes,,No,,Did not participate
2017-18,6,M,French Imm,HRSB,F,,,,Yes,563.66,Level 3
2017-18,6,M,English,CBVRSB,F,,,,Yes,382.17,Level 2
2017-18,6,M,French Imm,HRSB,F,,,,Yes,638.16,Level 4
2017-18,6,M,English,HRSB,M,Yes,,,Yes,548.39,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,514.31,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,391.52,Level 2
2017-18,6,M,English,AVRSB,M,,,,Yes,506.97,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,274.02,Level 1
2017-18,6,M,English,SRSB,F,,Yes,,No,,Did not participate
2017-18,6,M,French Imm,HRSB,M,,,,Yes,531.62,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,592.72,Level 3
2017-18,6,M,English,CBVRSB,M,,,,Yes,646.12,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,628.99,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,522.61,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,680.98,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,526.02,Level 3
2017-18,6,M,English,AVRSB,M,Yes,,,Yes,336.76,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,567.87,Level 3
2017-18,6,M,English,HRSB,M,,,,Yes,426.81,Level 2
2017-18,6,M,French Imm,HRSB,F,,,,Yes,394.41,Level 2
2017-18,6,M,English,AVRSB,F,,,,Yes,586.41,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,707.37,Level 4
2017-18,6,M,English,HRSB,F,,,,Yes,479.69,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,549.21,Level 3
2017-18,6,M,English,HRSB,F,,,,Yes,349.64,Level 1
2017-18,6,M,English,HRSB,M,,,,Yes,562.68,Level 3
2017-18,6,M,English,CCRSB,M,,,,Yes,426.82,Level 2
2017-18,6,M,English,CCRSB,M,,,,Yes,387.41,Level 2
2017-18,6,M,English,CCRSB,F,,,,Yes,437.54,Level 2
2017-18,6,M,English,CCRSB,M,Yes,,,Yes,589.25,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,600.32,Level 3
2017-18,6,M,English,TCRSB,F,,,,Yes,500.12,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,344.98,Level 1
2017-18,6,M,English,AVRSB,M,,,,Yes,432.5,Level 2
2017-18,6,M,English,AVRSB,F,,,,Yes,288.12,Level 1
2017-18,6,M,English,CBVRSB,F,,,,Yes,490.3,Level 3
2017-18,6,M,CSAP,CSAP,F,,,,Yes,674.16,Level 4
2017-18,6,M,French Imm,CCRSB,F,,,,Yes,564.42,Level 3
2017-18,6,M,English,AVRSB,M,,,,Yes,561.54,Level 3
2017-18,6,M,English,HRSB,M,Yes,,,Yes,549.37,Level 3
2017-18,6,M,English,HRSB,M,,Yes,,No,,Did not participate
2017-18,6,M,CSAP,CSAP,F,,,,Yes,627.09,Level 3
2017-18,6,M,English,SRSB,M,,,,Yes,364.76,Level 1
2017-18,6,M,CSAP,CSAP,M,,,,Yes,480.67,Level 3
2017-18,6,M,English,CCRSB,F,,,,Yes,514.35,Level 3
2017-18,6,M,French Imm,CCRSB,M,,,,Yes,605.72,Level 3
2017-18,6,M,English,CCRSB,F,Yes,,,Yes,348.09,Level 1
